Name,Latitude,Longitude,Address,Phone,Website,City
New Jersey Historical Society,40.73893559999999,-74.1687484,"52 Park Pl, Newark, NJ 07102, USA",(973) 596-8500,http://www.jerseyhistory.org/,Newark
The Jewish Museum of New Jersey,40.7552784,-74.16984049999999,"145 Broadway, Newark, NJ 07104, USA",(973) 485-2609,http://www.jewishmuseumnj.org/,Newark
Newark Riverfront Park - Somme Street Entrance,40.7327264,-74.15025829999999,"709 Raymond Blvd, Newark, NJ 07105, USA",(201) 341-8311,https://newarkcityparksfoundation.com/,Newark
Veterans Memorial Park,40.73889979999999,-74.1825171,"W Market St & Wickliffe Street, Newark, NJ 07102, USA",(973) 268-3500,http://www.essexcountyparks.org/parks/veterans-memorial-park,Newark
Jesse Allen Park,40.7257142,-74.1889964,"Muhammad Ali Ave, Newark, NJ 07108, USA",(973) 733-6454,https://www.newarknj.gov/departments/rcass,Newark
Dreyfuss Planetarium,40.7432168,-74.1719212,"49 Washington St Dreyfuss Planetarium, Newark, NJ 07102, USA",(973) 596-6529,https://newarkmuseumart.org/event/planetarium-life,Newark
Ex-Casa do Paulo Landim II,40.723809,-74.1623347,"311 E Kinney St, Newark, NJ 07105, USA",Unknown,Unknown,Newark
Newark Preservation & Landmark,40.7428188,-74.17171,"69 Washington St, Newark, NJ 07102, USA",(973) 622-4910,https://www.newarklandmarks.org/,Newark
Riverbank Park,40.7317289,-74.1522553,"Market St & VanBuren Street, Newark, NJ 07105, USA",(973) 268-3500,https://www.essexcountyparks.org/parks/riverbank-park,Newark
Cherry Blossom Welcome Center,40.7846463,-74.1726869,"Branch Brook Park Dr, Newark, NJ 07104, USA",(973) 268-3500,http://www.essexcountyparks.org/parks/branch-brook-park,Newark
The Feigenspan Mansion,40.7278825,-74.1826564,"710 Dr Martin Luther King Jr Blvd, Newark, NJ 07102, USA",(973) 274-0995,https://www.nj.gov/dca/njht/funded/sitedetails/feigenspan_mansion.shtml,Newark
Essex County Riverfront Park,40.73419579999999,-74.14393869999999,"1-3 Brill St, Newark, NJ 07105, USA",(973) 268-3500,https://www.essexcountyparks.org/parks/riverfront-park,Newark
Alice Ransom Dreyfuss Memorial Garden,40.74332479999999,-74.17223899999999,"Newark, NJ 07102, USA",Unknown,Unknown,Newark
"Paul Robeson Galleries, Rutgers University - Newark",40.7420724,-74.1761532,"350 Dr Martin Luther King Jr Blvd, Newark, NJ 07103, USA",(973) 353-0615,https://paulrobesongalleries.rutgers.edu/,Newark
Weequahic Park,40.70005200000001,-74.2021571,"1 Thomas Carmichael Dr, Newark, NJ 07114, USA",(973) 926-2520,http://www.essexcountyparks.org/,Newark
Discovery Space of Central Pennsylvania,40.8022384,-77.8821932,"1224 N Atherton St, State College, PA 16803, USA",(814) 234-0200,https://discoveryspace.org/,State College
The Arboretum at Penn State,40.8132341,-77.8773338,"E Park Ave &, Bigler Rd, State College, PA 16803, USA",(814) 865-9118,http://arboretum.psu.edu/,State College
Centre County Historical Society,40.8065578,-77.8426703,"1001 E College Ave, State College, PA 16801, USA",(814) 234-4779,https://www.centrehistory.org/,State College
Tom Tudek Memorial Park,40.8014645,-77.8924608,"400 Herman Dr, State College, PA 16803, USA",(814) 231-3071,https://www.twp.ferguson.pa.us/ferguson-township-parks/pages/tom-tudek-memorial-park,State College
Millbrook Marsh Nature Center,40.8134389,-77.83437359999999,"548 Puddintown Rd, State College, PA 16801, USA",(814) 235-7819,http://www.crpr.org/millbrook-marsh-nature-center,State College
Penn State All-Sports Museum,40.81095229999999,-77.8557361,"1 Beaver Stadium, University Park, PA 16802, USA",(814) 865-0044,https://gopsusports.com/sports/2018/8/8/all-sports-museum-psu-all-sports-museum-html.aspx,State College
Matson Museum of Anthropology,40.7971662,-77.8695622,"208 Carpenter Bldg, Curtin Rd, University Park, PA 16802, USA",(814) 865-3853,https://matson.psu.edu/,State College
Palmer Museum of Art,40.8068782,-77.8682025,"Bigler Rd, University Park, PA 16802, USA",(814) 865-7673,https://palmermuseum.psu.edu/,State College
Penn's Cave & Wildlife Park,40.88254980000001,-77.61165679999999,"222 Penns Cave Rd, Centre Hall, PA 16828, USA",(814) 364-1664,http://www.pennscave.com/,State College
The Nittany Lion Shrine,40.79682589999999,-77.8690307,"Curtin Road and, Burrowes Rd, State College, PA 16801, USA",(717) 948-6009,https://www.psu.edu/this-is-penn-state/nittany-lion-shrine/,State College
Lederer Park,40.7965415,-77.84030159999999,"1101 University Dr, State College, PA 16801, USA",Unknown,https://www.crpr.org/find-your-park,State College
Sidney Friedman Parklet,40.7917101,-77.8598275,"241 S Fraser St, State College, PA 16801, USA",(814) 234-7109,https://statecollegehighlands.org/sidney-friedman-park-a-small-park-with-a-big-history/,State College
Old Main,40.79648100000001,-77.86284119999999,"Pollock Rd, University Park, PA 16802, USA",(814) 865-4700,Unknown,State College
Holmes-Foster Park,40.78238280000001,-77.86611959999999,"901 Westerly Pkwy, State College, PA 16801, USA",(814) 231-3071,https://www.crpr.org/,State College
Happy Valley Vineyard and Winery,40.76825389999999,-77.9013848,"576 S Foxpointe Dr, State College, PA 16801, USA",(814) 308-8756,http://www.thehappyvalleywinery.com/,State College
Frost Entomological Museum,40.80295,-77.862347,"160 Curtin Rd, State College, PA 16802, USA",(814) 865-1895,https://ento.psu.edu/about/facilities/frost,State College
Dalevue Park,40.7977136,-77.82521179999999,"413 Goldfinch Dr, State College, PA 16801, USA",(814) 231-3071,http://www.crpr.org/,State College
Walnut Springs Park,40.802626,-77.8388722,"843 Walnut Spring Ln, State College, PA 16801, USA",Unknown,Unknown,State College
Joel N. Myers Sundial,40.8056735,-77.8688394,"State College, PA 16803, USA",Unknown,Unknown,State College
Suburban Park,40.81063899999999,-77.8878175,"101 Suburban Ave, State College, PA 16803, USA",Unknown,https://www.twp.ferguson.pa.us/ferguson-township-parks/pages/suburban-park,State College
Johnstown Flood Museum,40.3279365,-78.92049,"304 Washington St, Johnstown, PA 15901, USA",(814) 539-1889,http://www.jaha.org/,Johnstown
Heritage Discovery Center,40.3401449,-78.9308235,"Broad St, Johnstown, PA 15906, USA",(814) 539-1889,http://www.jaha.org/,Johnstown
Greenhouse Park,40.2768689,-78.9220654,"Green House Rd, Johnstown, PA 15905, USA",(814) 288-1400,http://thestonycreek.com/greenhouse.shtml,Johnstown
Stackhouse Park,40.3267389,-78.93736969999999,"998 Luzerne St, Johnstown, PA 15905, USA",(814) 536-1674,http://www.stackhousepark.com/,Johnstown
Sandyvale Memorial Gardens and Conservancy,40.31213429999999,-78.9145319,"80 Hickory St, Johnstown, PA 15902, USA",(814) 266-7891,http://www.sandyvalememorialgardens.org/,Johnstown
I Love Johnstown Mural,40.3216656,-78.9229438,"123 Coconut Pl, Johnstown, PA 15901, USA",Unknown,Unknown,Johnstown
Central Park,40.32572340000001,-78.91823149999999,"507 Main St, Johnstown, PA 15901, USA",Unknown,Unknown,Johnstown
Point Park,40.3300696,-78.9246695,"100 Washington St, Johnstown, PA 15901, USA",Unknown,Unknown,Johnstown
Hinckston RD Waterfall,40.3710152,-78.8908508,"Hinckston Run,, Johnstown, PA 15906, USA",Unknown,Unknown,Johnstown
Steve Ditko Spider-Man Mural,40.32667440000001,-78.91715429999999,"104 Franklin St, Johnstown, PA 15901, USA",Unknown,Unknown,Johnstown
Johnstown Flood National Memorial,40.3498089,-78.7711995,"733 Lake Rd, South Fork, PA 15956, USA",(814) 886-6171,http://www.nps.gov/jofl,Johnstown
Conemaugh Gap Scenic Overlook,40.3663641,-78.9590836,"Haws Pike, Johnstown, PA 15906, USA",Unknown,Unknown,Johnstown
Wagner-Ritter House,40.3398049,-78.92875599999999,"418 Broad St, Johnstown, PA 15906, USA",(814) 539-1889 ext. 311,https://www.jaha.org/attractions/wagner-ritter-house/,Johnstown
"Visit Johnstown, PA",40.32561210000001,-78.91936810000001,"416 Main St #100, Johnstown, PA 15901, USA",(814) 536-7993,http://www.visitjohnstownpa.com/,Johnstown
Chapin Arch,40.3133738,-78.9165786,"841 Menoher Blvd, Johnstown, PA 15905, USA",Unknown,Unknown,Johnstown
Healing Garden Art Park,40.3200969,-78.919581,"514 Napoleon St, Johnstown, PA 15901, USA",(814) 262-5978,http://healinggardenartpark.org/,Johnstown
Wedding venue,40.3858247,-78.88676819999999,"1315 Waterfall Dr, Johnstown, PA 15906, USA",(814) 659-0381,Unknown,Johnstown
The Johnstown Inclined Plane,40.3255038,-78.928696,"711 Edgehill Dr, Johnstown, PA 15905, USA",Unknown,http://www.inclinedplane.org/,Johnstown
South Carolina Aquarium,32.7909936,-79.92549919999999,"100 Aquarium Wharf, Charleston, SC 29401, USA",(843) 577-3474,http://scaquarium.org/,Charleston
Pineapple Fountain,32.7780879,-79.9251889,"1 Vendue Range, Charleston, SC 29401, USA",(843) 724-5003,Unknown,Charleston
Rainbow Row,32.7753504,-79.9273372,"83-107 E Bay St, Charleston, SC 29401, USA",(803) 528-8317,http://rainbowrowcharlestonsc.com/,Charleston
The Charleston Museum,32.7896061,-79.9356663,"360 Meeting St, Charleston, SC 29403, USA",(843) 722-2996,https://www.charlestonmuseum.org/,Charleston
Magnolia Plantation and Gardens,32.8786105,-80.0883389,"Charleston, SC 29414, USA",(843) 571-1266,https://www.magnoliaplantation.com/,Charleston
Charleston City Market,32.78084439999999,-79.93055,"188 Meeting St, Charleston, SC 29401, USA",(843) 937-0920,http://www.thecharlestoncitymarket.com/,Charleston
Joe Riley Waterfront Park,32.778966,-79.9255465,"Vendue Range, Concord St, Charleston, SC 29401, USA",Unknown,Unknown,Charleston
Aiken-Rhett House Museum,32.7914295,-79.9348077,"48 Elizabeth St, Charleston, SC 29403, USA",(843) 723-1159,https://www.historiccharleston.org/house-museums/aiken-rhett-house/,Charleston
Nathaniel Russell House,32.77399719999999,-79.93102990000001,"51 Meeting St, Charleston, SC 29401, USA",(843) 724-8481,https://www.historiccharleston.org/house-museums/nathaniel-russell-house/,Charleston
Charles Towne Landing State Historic Site,32.8104054,-79.9951397,"1500 Old Towne Rd, Charleston, SC 29407, USA",(843) 852-4200,http://www.southcarolinaparks.com/ctl,Charleston
Old Exchange and Provost Dungeon,32.7768533,-79.9269411,"122 E Bay St, Charleston, SC 29401, USA",(843) 727-2166,http://oldexchange.org/,Charleston
White Point Garden,32.7699361,-79.9303611,"2 Murray Blvd, Charleston, SC 29401, USA",Unknown,Unknown,Charleston
Drayton Hall,32.87089949999999,-80.0763195,"3380 Ashley River Rd, Charleston, SC 29414, USA",(843) 769-2600,http://www.draytonhall.org/,Charleston
Children's Museum of the Lowcountry,32.789416,-79.9376529,"25 Ann St, Charleston, SC 29403, USA",(843) 853-8962,http://explorecml.org/,Charleston
McLeod Plantation Historic Site,32.7631484,-79.9730658,"325 Country Club Dr, Charleston, SC 29412, USA",(843) 762-9514,https://www.ccprc.com/1447/McLeod-Plantation-Historic-Site,Charleston
Charleston Pirate Tours,32.7794474,-79.9300671,"79 Cumberland St, Charleston, SC 29401, USA",(843) 442-7299,https://charlestonpiratetour.com/,Charleston
Middleton Place,32.8999341,-80.13776899999999,"4300 Ashley River Rd, Charleston, SC 29414, USA",(843) 556-6020,http://www.middletonplace.org/,Charleston
Boone Hall Plantation & Gardens,32.8582446,-79.82311490000001,"1235 Long Point Rd, Mt Pleasant, SC 29464, USA",(843) 884-4371,http://boonehallplantation.com/,Charleston
Old Slave Mart Museum,32.77782429999999,-79.92841109999999,"6 Chalmers St, Charleston, SC 29401, USA",(843) 958-6467,http://oldslavemartmuseum.com/,Charleston
Pirates of Charleston,32.7772275,-79.96233600000001,"95 Ripley Point Dr, Charleston, SC 29407, USA",Unknown,https://piratesofcharleston.com/,Charleston
Montgomery Zoo & Mann Wildlife Learning Museum,32.4198404,-86.2751933,"2301 Coliseum Pkwy, Montgomery, AL 36110, USA",(334) 625-4900,http://www.montgomeryzoo.com/,Montgomery
Rosa Parks Museum,32.3765926,-86.3114746,"252 Montgomery St, Montgomery, AL 36104, USA",(334) 241-8615,http://troy.edu/rosaparks,Montgomery
The Hank Williams Museum,32.379447,-86.310684,"118 Commerce St, Montgomery, AL 36104, USA",(334) 262-3600,https://www.thehankwilliamsmuseum.net/,Montgomery
Montgomery Museum of Fine Arts,32.35104139999999,-86.20641069999999,"1 Museum Dr, Montgomery, AL 36117, USA",(334) 625-4333,http://www.mmfa.org/,Montgomery
Freedom Rides Museum,32.3746331,-86.3091022,"210 S Court St, Montgomery, AL 36104, USA",(334) 414-8647,https://ahc.alabama.gov/properties/freedomrides/freedomrides.aspx,Montgomery
The Scott and Zelda Fitzgerald Museum,32.3586942,-86.29230940000001,"919 Felder Ave, Montgomery, AL 36106, USA",(334) 264-4222,https://www.thefitzgeraldmuseum.org/,Montgomery
The Legacy Museum,32.3821078,-86.30875549999999,"400 N Court St, Montgomery, AL 36104, USA",(334) 386-9100,http://legacysites.eji.org/,Montgomery
Civil Rights Memorial,32.3761526,-86.3033604,"400 Washington Ave, Montgomery, AL 36104, USA",(334) 956-8439,https://www.splcenter.org/civil-rights-memorial,Montgomery
The MOOseum,32.3749614,-86.300805,"201 S Bainbridge St, Montgomery, AL 36104, USA",(334) 265-1867,https://www.bamabeef.org/p/about/the-mooseum,Montgomery
Dexter Parsonage Museum,32.3730317,-86.2961102,"309 S Jackson St, Montgomery, AL 36104, USA",(334) 261-3270,http://www.dexterkingmemorial.org/,Montgomery
Riverfront Park,32.3829357,-86.31256330000001,"355 Commerce St, Montgomery, AL 36104, USA",(334) 625-2100,http://www.funinmontgomery.com/,Montgomery
Mann Wildlife Learning Museum,32.4177778,-86.2777778,"325 E Vandiver Blvd, Montgomery, AL 36110, USA",(334) 240-4900,https://www.montgomeryzoo.com/mann-museum/the-mann-museum,Montgomery
The First White House of the Confederacy,32.3761412,-86.2999377,"644 Washington Ave, Montgomery, AL 36130, USA",(334) 242-1861,https://www.thefirstwhitehouse.com/,Montgomery
Museum of Alabama,32.3758403,-86.30038929999999,"142-158 S Union St, Montgomery, AL 36104, USA",Unknown,https://www.museum.alabama.gov/,Montgomery
Riverwalk,32.382454,-86.31320950000001,"Montgomery, AL 36104, USA",Unknown,Unknown,Montgomery
Old Alabama Town,32.3822966,-86.3049784,"301 Columbus St, Montgomery, AL 36104, USA",(334) 240-4500,http://www.oldalabamatown.com/,Montgomery
Blount Cultural Park,32.3470355,-86.2085372,"1 Festival Dr, Montgomery, AL 36117, USA",(334) 625-2300,https://mmfa.org/visit/plan-your-visit/blount-cultural-park/,Montgomery
W.A. Gayle Planetarium,32.36815499999999,-86.287426,"1010 Forest Ave, Montgomery, AL 36106, USA",(334) 625-4799,Unknown,Montgomery
The National Memorial for Peace and Justice,32.3722561,-86.3127586,"417 Caroline St, Montgomery, AL 36104, USA",(334) 386-9100,http://legacysites.eji.org/,Montgomery
Alabama State Capitol,32.3773781,-86.3004643,"Montgomery, AL 36104, USA",(334) 242-3935,https://ahc.alabama.gov/alabama-state-capitol.aspx,Montgomery
Turtle Bay Exploration Park,40.59099479999999,-122.3763838,"844 Sundial Bridge Drive, Redding, CA 96001, USA",(530) 243-8850,http://www.turtlebay.org/,Redding
Sundial Bridge,40.59223060000001,-122.3774861,"Sacramento River Trail, Redding, CA 96001, USA",(530) 243-8850,https://www.turtlebay.org/sundial-bridge/,Redding
Fantasy Fountain,40.5467681,-122.3398393,"4000 Victor Ave, Redding, CA 96002, USA",Unknown,Unknown,Redding
Caldwell Park,40.5948563,-122.3909522,"3 Quartz Hill Rd, Redding, CA 96003, USA",(530) 215-5364,http://www.cityofredding.org/,Redding
Rivercrest Park,40.5450164,-122.3545485,"800 Woodacre Dr, Redding, CA 96002, USA",(530) 225-4095,http://www.cityofredding.org/,Redding
Eaton House Museum,40.58252969999999,-122.3974725,"1520 West St, Redding, CA 96001, USA",(530) 241-3454,http://eatonhousemuseum.org/,Redding
Kids' Kingdom,40.5470288,-122.3401693,"4000 Victor Ave, Redding, CA 96002, USA",(530) 225-4095,http://www.reddingrecreation.org/,Redding
Sculpture Park,40.5731625,-122.3816893,"777 Cypress Ave, Redding, CA 96001, USA",(530) 225-4512,Unknown,Redding
Lake Redding Park,40.5952103,-122.4002952,"2225 Benton Dr, Redding, CA 96003, USA",(530) 225-4095,Unknown,Redding
Shasta State Historic Park,40.5992482,-122.4917724,"15312 CA-299, Shasta, CA 96087, USA",(530) 243-8194,http://www.parks.ca.gov/?page_id=456,Redding
Minder Park,40.5959217,-122.3367808,"1210 Minder Dr, Redding, CA 96003, USA",(530) 225-4512,Unknown,Redding
Paul Bunyan Forest Camp,40.58961559999999,-122.3754611,"836 Sundial Bridge Drive, Redding, CA 96001, USA",(530) 243-8850,https://www.turtlebay.org/forestcamp,Redding
Redding River Trail,40.5893159,-122.3613584,"Redding, CA 96003, USA",(530) 225-4512,Unknown,Redding
Enterprise Park,40.5460466,-122.3399442,"4000 Victor Ave, Redding, CA 96002, USA",(530) 225-4095,https://www.cityofredding.org/Home/Components/FacilityDirectory/FacilityDirectory/60/36?backlist=%2Fdepartments%2Fparks-and-recreation%2Fparks%2Fpark-finder,Redding
Cascade Park,40.51265929999999,-122.3673585,"2901-2975 Girvan Rd, Redding, CA 96001, USA",Unknown,http://www.cityofredding.org/departments/parks-and-recreation,Redding
Turtle Bay Exploration Park,40.59402289999999,-122.3859746,"1335 Arboretum Dr, Redding, CA 96003, USA",(530) 243-8850,http://www.turtlebay.org/,Redding
Mc Connell Arboretum & Botanical Gardens,40.5944657,-122.3833208,"1125 Arboretum Dr, Redding, CA 96003, USA",(530) 243-8850,https://www.turtlebay.org/gardens,Redding
Whiskeytown National Recreation Area,40.6106256,-122.5280369,"Whiskeytown, CA 96095, USA",(530) 242-3400,https://www.nps.gov/whis/planyourvisit/whiskeytown-camping.htm,Redding
Swasey Recreational Area,40.55402,-122.4757566,"Redding, CA 96001, USA",Unknown,https://www.blm.gov/visit/swasey-recreation-area,Redding
Chamise Peak,40.6874559,-122.4366832,"Redding, CA 96003, USA",(530) 224-2100,http://healthyshasta.org/trail-maps/flanagan-and-chamise-peak-trails,Redding
Amazement Square,37.4161556,-79.1404816,"27 9th St, Lynchburg, VA 24504, USA",(434) 845-1888,http://www.amazementsquare.org/,Lynchburg
Point of Honor,37.4206461,-79.1439118,"112 Cabell St, Lynchburg, VA 24504, USA",(434) 455-6226,http://www.pointofhonor.org/,Lynchburg
The Anne Spencer House & Garden Museum,37.4038484,-79.1519678,"1313 Pierce St, Lynchburg, VA 24501, USA",(434) 845-1313,http://www.annespencermuseum.org/,Lynchburg
Lynchburg Museum,37.4137038,-79.14435019999999,"901 Court St, Lynchburg, VA 24504, USA",(434) 455-6226,http://www.lynchburgmuseum.org/,Lynchburg
Maier Museum of Art at Randolph College,37.4391876,-79.16988820000002,"1 Quinlan St, Lynchburg, VA 24503, USA",(434) 947-8136,http://www.maiermuseum.org/,Lynchburg
The Nature Zone,37.4026229,-79.16466299999999,"301 Grove St, Lynchburg, VA 24501, USA",(434) 455-5828,http://www.lynchburgparksandrec.com/the-nature-zone/,Lynchburg
Legacy Museum of African American History,37.41416280000001,-79.15434909999999,"403 Monroe St, Lynchburg, VA 24504, USA",(434) 845-3455,http://legacymuseum.org/,Lynchburg
SeaQuest Lynchburg,37.3649413,-79.1781669,"3405 Candlers Mountain Rd, Lynchburg, VA 24502, USA",(434) 237-5888,https://visitseaquest.com/lynchburg,Lynchburg
Historic Sandusky-University of Lynchburg,37.38036749999999,-79.1962928,"757 Sandusky Dr, Lynchburg, VA 24502, USA",(434) 832-0162,http://www.historicsandusky.org/,Lynchburg
Monument Terrace,37.4140749,-79.1437107,"313 9th St, Lynchburg, VA 24504, USA",Unknown,Unknown,Lynchburg
Thomas Jefferson's Poplar Forest,37.36158759999999,-79.2459505,"1776 Poplar Frst Pkwy, Lynchburg, VA 24502, USA",(434) 525-1806,http://www.poplarforest.org/,Lynchburg
Riverfront Park,37.41365500000001,-79.13798589999999,"1100 Jefferson St, Lynchburg, VA 24504, USA",(434) 455-5858,http://www.lynchburgparksandrec.com/our-parks/riverfront-park/,Lynchburg
Lynchburg Museum & Visitor Services,37.4136777,-79.14440499999999,"901 Court St, Lynchburg, VA 24504, USA",(434) 485-7290,http://www.lynchburgvirginia.org/,Lynchburg
Riverside Park,37.4386157,-79.16310570000002,"2238 Rivermont Ave, Lynchburg, VA 24503, USA",(434) 455-5858,http://www.lynchburgparksandrec.com/our-parks/riverside-park/,Lynchburg
Ivy Creek Park,37.4039835,-79.23379240000001,"118 Clemmons Lk Pl, Lynchburg, VA 24501, USA",(434) 455-5858,http://www.lynchburgparksandrec.com/our-parks/ivy-creek-park/,Lynchburg
